Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
12.488838195800781	10	298.4224148915248	9.546068587327172	321.3628783076813	277.1151773776794	185831
21.916733980178833	20	318.6902600884873	10.754669419415306	341.0180831199242	294.41591817414496	423982
31.558436393737793	30	342.8869673937998	8.284671389210772	363.73512143448136	324.5094509069704	675041
42.82223653793335	40	458.8436571281294	13.79707452898429	477.87298445445276	407.97160727407555	975449
55.71053385734558	50	487.04988937605185	7.21727550406701	506.15376532312644	468.0411551802825	1313611
69.3205976486206	60	498.53308072320243	18.295511903247903	527.1425993131209	459.9392859272156	1669386
83.67549109458923	70	538.8379283063766	13.192090952598985	561.5617123194498	499.6409823964318	2041027
99.40363550186157	80	691.9409084703517	41.21555947415164	768.3946708209493	611.2170213200332	2450440
117.49027347564697	90	791.0436392773773	30.673775447297135	862.8548338057476	705.3304461939349	2912860
135.52152395248413	100	760.286086483908	73.28261484222132	908.5184454842396	652.9938534820949	3407592
153.5096471309662	110	812.9896940109871	74.05554989048095	1067.7182715859221	672.8652709875527	3919901
172.51504850387573	120	752.3929695450402	45.37895060900508	869.9272399091706	668.0414149106639	4451585
191.4699878692627	130	771.6725360209048	90.64673736954117	1116.4789528639767	646.9927982977525	4986422
212.59053492546082	140	893.962864882587	97.63749810668295	1274.4579058562485	654.8073553275182	5541209
232.3856189250946	150	964.3112994639735	98.61200769516991	1188.1392768860871	740.3285221972661	6115026
254.0120825767517	160	910.6368829269368	114.27944677903342	1273.9155028320886	668.6314221627514	6696916
275.6726231575012	170	924.3721116516098	131.17356475617137	1279.0491219705498	703.7764281525415	7274029
296.7804985046387	180	997.5993152011999	97.67717345171154	1207.6501080587761	824.7728435573003	7858620
319.03358364105225	190	1063.2849005273579	142.28499350601385	2002.9523571708457	829.5260052339117	8460688
339.838191986084	200	1070.2847518886654	129.51205449358713	1474.4739797382213	793.9754562613305	9058557
361.78464913368225	210	1007.3220971990631	81.63448068788608	1259.842223695172	793.3035595102275	9670826
384.3557827472687	220	1004.8516780390561	101.92330384139001	1271.839364988385	768.303321285377	10287482
406.21391892433167	230	1005.0350937081191	112.38034922621873	1431.6121818673435	868.0804071483145	10909314
427.88251543045044	240	1176.8823561554882	140.01095261353996	1581.9405827041214	898.0033029354231	11551576
452.75852823257446	250	1243.6039169457974	160.79760666804836	1797.5542813827303	921.845716384343	12222411
477.13083696365356	260	1327.0160084027418	218.24260382302776	2201.2608265685176	954.5105680721562	12916264
503.1866035461426	270	1179.1094233813906	147.68391794635914	1922.175643650937	915.4459273618097	13604527
529.0575840473175	280	1256.4794620030004	191.57014766183218	1671.1569508358616	909.5268923354942	14303818
554.0036890506744	290	1245.529723977895	203.40265512285123	2239.4007416577992	917.9127468853183	15016489
579.1193816661835	300	1234.5559662414867	208.54307037255904	2055.7454400312417	972.2053737971778	15749067
606.1318316459656	310	1279.1331145146248	217.03712286748507	2258.2855745727234	915.3660983143757	16492517
633.0443534851074	320	1310.2296868876779	216.66204535522226	1996.7669318765547	940.8196364310095	17242627
659.8871989250183	330	1515.2957037949363	280.54668367111566	2356.5595596324033	945.106897065317	18016005
688.5656185150146	340	1495.9934026407325	329.62327311598057	2719.998001882969	985.044444941356	18800510
715.8805632591248	350	1327.3419746025884	257.3498385927101	1983.4551763324023	952.7652556193461	19586858
742.7161610126495	360	1616.6657085368195	315.8857427749007	2853.9876414213704	1070.1257914181438	20375120
771.8086044788361	370	1678.707353322032	378.4713325092723	2769.6219313947254	1105.5666290853198	21161723
801.5305089950562	380	1625.348003153399	380.02113566639485	3287.192033651231	952.7393358944687	21977434
830.8054001331329	390	1475.9532243050655	260.87454562381254	2408.0272319236456	956.1602111144476	22791712
859.0943832397461	400	1517.3529343103537	319.86185961252346	2723.826825553211	950.0907734601517	23623437
889.6884214878082	410	1542.8272274000192	293.8984105893383	2572.254266065624	1010.2214040488	24476482
921.1337723731995	420	1570.5038172683787	356.4731512088999	3452.8230524347	999.9712700422508	25332476
951.775324344635	430	1586.2365564268812	300.89410178138166	2508.343960656378	1117.4892954779107	26204931
982.1666958332062	440	1584.3493081941933	282.7170089447944	2663.5004218938366	1040.215338058785	27092867
1011.3720757961273	450	1778.121554618253	331.6299572313422	2847.4929328389912	1152.2477009742252	27984136
1044.7570123672485	460	1859.3911497793022	386.00295100846523	3394.060720857948	1286.5841453341307	28904568
1078.4081645011902	470	1714.69087770093	472.85740165779674	3702.857037892172	1131.9704041542477	29843452
1110.993676662445	480	1956.31314030939	484.1849619178469	4128.947426672308	1096.7939322676132	30805337
1145.9453287124634	490	2097.83266402891	606.5830583194006	4470.215410713625	1156.2305987569755	31784589
1183.145313501358	500	2022.8019505898092	523.8009308576712	4400.2877354869825	1141.7613537413417	32816258
1220.2725610733032	510	2224.1087823419275	629.8161551397134	4708.80880791141	1286.1724392352457	33870099
1256.7877008914948	520	2398.96069589324	699.2724363726717	4668.63986828076	1176.6795265295736	34951165
1294.7554025650024	530	2136.0258115172883	616.8561639393231	5001.192424440562	1184.3651161817231	36075301
1336.0731358528137	540	2424.541391462494	714.3655930957731	5565.5260901550255	1207.6756135390726	37203996
1379.5925889015198	550	2550.2281019775073	933.0780903204881	7269.8447437607565	1486.7874318309782	38369860
1420.2602314949036	560	2756.5420994201977	1049.4721796263857	6625.38457725714	1191.2553588478538	39577338
1462.5956013202667	570	2697.8582442217216	946.2964232742514	7165.098205738895	1125.6679331369241	40798488
1507.0815269947052	580	3306.1461410401344	1305.7879625049707	7038.538733695323	1486.6931268135331	42109310
1558.0597205162048	590	3654.2714726452423	1431.188107143865	7242.333046496222	1579.4325709220866	43456150
1612.3949785232544	600	4415.47821374242	1647.6983854057178	7142.086802627863	1455.3255983939407	44879990
1676.2008900642395	610	6252.898370382651	1303.6063977994545	7053.9417241951	1583.323665953443	46452462
1738.7548151016235	620	5835.821998856017	1618.2167544993667	7093.517887310111	2177.04943198263	48171093
1805.1821591854095	630	6502.349167893529	1014.1260079428134	6988.148106928136	2419.7062422350646	49939253
1884.5873103141785	640	6743.655441313634	915.8211763583099	7060.78516766826	1677.5546772308228	51963152
1960.068316936493	650	5944.689415699942	1529.49294203138	6989.383823272994	1827.7715376001888	53877059
2034.7304241657257	660	6620.0466094588455	988.1266015344718	6990.122028336316	2417.004000285749	55825116
2110.311896800995	670	6806.120378733523	921.3734571559648	7141.555077581006	2424.932115766662	57832226
2191.1321926116943	680	6778.012805382523	837.1824331608466	7113.4421065847055	2547.715334894015	59954109
2269.8863492012024	690	6843.467305648398	653.5798618143359	7091.34086100929	2596.2709485347623	62110991
2354.051672935486	700	6989.690548623051	296.1921329280909	7091.474686422232	4061.7379877682583	64555075
2447.0759630203247	710	6943.893881672495	555.3635856674179	7094.21574773497	2233.3318994456135	67142819
2543.662569284439	720	6922.14818679136	364.541212706696	7053.755122759941	3806.0872080784347	69816165
2634.2390928268433	730	6696.682920276179	1002.8923364098644	7084.237455638877	1436.6929199449066	72344370
2727.349005460739	740	6743.772085136737	816.1378967719568	7052.5975029995425	2484.564155601144	75097028
2817.660651445389	750	6695.096010417219	1261.6124736637244	7162.049372237087	931.6371133265427	77775549
2916.2346589565277	760	6551.593114149876	1351.6530482923547	7198.985035230202	1297.56456422905	80676087
3014.9323279857635	770	6966.226794513746	731.401971196072	7183.9386652734665	1903.898237851507	83624288
3120.454123020172	780	6986.420360713058	471.5010297092764	7125.717187658695	2541.6355106414967	86818558
3224.56787443161	790	7051.40239917647	36.164920234624994	7135.659875459785	6924.04351688576	90069412
3329.233835220337	800	7069.843917286737	57.63608351475996	7160.629318467283	6633.191078607361	93356880
3433.4987173080444	810	6996.94094255695	319.9238425282862	7097.998766101452	4487.156800232303	96751044
3538.753963947296	820	7115.171446113509	37.47508217864301	7197.0704943798255	6985.474012247065	100232400
3650.956053495407	830	7063.300253745144	277.45843598630296	7163.986073645812	4393.900817284142	103939605
3762.2967731952667	840	7089.110952290249	411.24951265990694	7197.605957715794	3008.8712988453026	107675388
3878.2169601917267	850	7145.311432184714	35.23257331403466	7212.944146285201	7035.993279600253	111369684
3989.5239675045013	860	7103.776155210778	25.571453021778495	7149.0009400565705	6991.364530201937	115134706
4102.339030504227	870	7144.519060332462	26.395988369715674	7207.598820514243	7060.9083779737075	118970797
4214.68523311615	880	7166.174256054327	23.925363530768198	7217.359486157089	7084.845611961634	122824724
4333.3503930568695	890	7203.275216406822	29.33775719666962	7315.732845548472	7140.380485328053	126677454
4446.700407028198	900	7190.992663846505	23.572749870124543	7236.7510100248455	7131.655338711016	130606734
4562.181926012039	910	7168.4567015036855	22.160618663480502	7217.248501982199	7108.15643471546	134630417
4675.236952781677	920	7206.616289523692	33.87283533902734	7271.913185010612	7102.072339475932	138596030
4788.436376571655	930	7180.507075163715	289.3654225045678	7266.574334120907	4314.004428020215	142430369
4902.496989250183	940	7194.471355885035	28.36657004706673	7261.438192994095	7099.510502136506	146370081
5018.660766839981	950	7158.98447309172	30.303877381541703	7228.2332023963045	7080.098379339364	150329961
5133.243326663971	960	7264.782927832536	33.84841582266566	7330.342550233506	7142.094779248535	154353353
5252.647490978241	970	7231.639428777755	32.08295949869531	7294.237326531707	7115.782826308513	158406625
5366.143445491791	980	7219.168012102415	31.49530974908011	7295.689556728981	7156.890139123511	162465602
5481.33359837532	990	7298.279106151596	34.05936285246187	7367.990109855858	7190.600220351229	166601295
5596.206860542297	1000	7289.636724453137	27.421132890394954	7349.882153819991	7198.059022940199	170804989
