Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
9.135638236999512	10	286.84876068923654	10.400538050514905	312.59756162419677	267.47068841169107	188016
17.979403018951416	20	300.61955459754955	9.169007677966663	325.06454632189264	282.60483703772366	419232
27.870833158493042	30	358.4243043046365	12.048014593914457	388.9370462459224	332.5611957396473	672667
38.03537631034851	40	404.7127270418394	9.789375844942526	423.2926927621845	382.4011860023867	951048
48.99296736717224	50	452.5632474245955	28.050166703128607	578.0958145215678	404.4052683908758	1253881
61.03979539871216	60	516.9909824542797	46.71257398108021	626.7390898503338	428.9271401531802	1594472
74.37308359146118	70	655.6517353779365	53.60460484542004	856.5353325401353	567.3014650444939	1966897
87.78249645233154	80	618.1916754175492	53.71052811486297	802.4387089411815	519.6633361839756	2373029
102.7129168510437	90	787.4653994172136	81.16910556275312	1040.9643959647717	614.7686332109463	2801582
118.18708610534668	100	760.6025892533075	75.18483027632317	980.3760628159706	596.5784178594131	3253809
133.70430850982666	110	812.7338707936256	83.33243631600492	1145.0192930272706	634.4274539845995	3721356
148.70218300819397	120	830.1723186626372	56.228270475777315	951.3450528669715	662.7498386348402	4204301
166.6140067577362	130	891.5546624854258	65.55399785118549	1100.8560089302312	752.3498037610016	4698904
183.12101197242737	140	897.2881329605699	75.59742745930461	1051.8422959753154	710.0927336094057	5217127
201.5433852672577	150	941.5489171284728	100.98205482420501	1260.5382960953962	739.9415790388348	5759663
219.36729502677917	160	899.7963381262882	132.15572990883643	1292.479571282152	520.9423700003211	6311102
238.1732316017151	170	1097.566443845127	106.60423444267934	1368.7495884237264	876.3706377903892	6878504
257.6281204223633	180	1141.7012418928	128.97067296019017	1621.4748639010477	932.5422362531425	7468697
277.2993633747101	190	1196.2350994148624	105.83365973348447	1527.6188073192916	927.1077372560812	8071850
297.5292263031006	200	1153.383661689474	203.10756033296457	1778.1635326849114	787.0539024768806	8674676
319.0624005794525	210	1201.0204354778377	263.1152401236331	2430.523596693389	853.980565116253	9296587
341.3167426586151	220	1305.2754492178192	202.88307495310002	1812.6899721416853	878.9694145170339	9931264
361.7956209182739	230	1269.5355936860863	156.24590976572998	1709.4096236376743	909.529567690073	10591519
384.5551528930664	240	1330.5657665129752	187.09966077890863	1807.1653974405806	870.7353333464215	11263438
407.1240072250366	250	1318.5293032532716	243.0501798755607	2074.798733403689	840.9322878660867	11950218
431.08893513679504	260	1387.5445766490384	230.1522522765822	2375.240426812127	1008.8325014706504	12657340
456.3970832824707	270	1713.1960299061268	479.30506233422483	4163.880295259593	978.6656600353566	13383177
480.23158288002014	280	1611.748873943373	393.9591566515958	3461.3798954475483	903.3207732999058	14107171
504.4954478740692	290	1788.1903106113762	496.2865993561328	3575.409116990002	926.8707262858964	14870610
529.8744657039642	300	2013.7549518324377	590.9950489663551	5387.069999231444	1069.6078713349903	15673018
556.9565706253052	310	2210.755886017563	690.2695857993358	3924.803703077813	1073.8069597318702	16507241
583.4447104930878	320	2496.9429206491955	864.0538495516481	5689.083317971575	1251.699957184268	17372592
611.956621170044	330	2915.719842082626	1168.4919073163937	7146.133000461486	1291.966296636187	18270205
643.079888343811	340	2439.235739400422	822.3118549826079	5667.409318108916	1022.4385069318147	19215119
674.4183492660522	350	4172.002201837406	1599.2823413893977	7254.624648429447	1399.2497997786602	20223048
712.8130733966827	360	4724.0885186683245	1878.7403334528394	7321.310719166634	1226.3467440821134	21375416
757.6449217796326	370	6941.541495981248	699.3557918010546	7176.06810595048	1724.6299189218894	22755239
815.5945839881897	380	6884.506511456208	835.1011460905921	7126.989025616291	1683.539975625114	24409957
886.0709171295166	390	7016.4603999794335	32.48073688556961	7075.636334508929	6878.996624381005	26457201
971.2618608474731	400	6868.422150992262	543.988526626478	6980.5162706681795	1466.1922447992463	28877569
1057.1999299526215	410	6826.437131651238	787.9301789452526	7001.838014304588	1264.0928407189283	31595185
1150.8982048034668	420	6975.144242425254	19.521231979695898	7024.076368060804	6920.75672812555	34550983
1249.6001181602478	430	6921.174757061689	18.934443774339762	6977.497018748585	6871.206075109974	37764194
1348.7730963230133	440	6830.361508527391	16.842789786609018	6888.804051674034	6791.036326850873	41152213
1446.4610345363617	450	6828.016521316009	17.555679228048486	6869.771453913945	6787.6846789879755	44552329
1544.6702439785004	460	6945.858129475313	14.4269768680327	6992.167423571661	6908.4412725039165	48081559
1643.2418682575226	470	6707.9633877009255	17.439491580331026	6754.07708338009	6672.288929811271	51561263
1743.7176854610443	480	6813.3872593016185	12.781615893423341	6842.9606568241625	6768.676251732494	55161651
1842.6380820274353	490	6906.673339230433	17.671008332436323	6958.151534244998	6868.719309615881	58843295
1944.6711723804474	500	6967.045309366542	17.733030779057643	7016.271124446868	6902.283458024397	62625666
2046.4080798625946	510	6882.515604288904	20.885190848032718	6940.132849058823	6828.438802369563	66344380
2149.3458321094513	520	6963.652932329198	16.93733594687742	6998.414609294073	6903.339415964503	70080947
