Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
9.936952352523804	10	293.77949090697973	12.077641768293674	320.355150780759	267.255675320963	188924
19.42724061012268	20	336.84653989177843	14.900535119662427	377.992728421618	308.52075337868484	431041
29.62676167488098	30	380.58085542020825	10.095886014240675	402.22975460248966	358.91367049198556	705851
40.77941298484802	40	416.3635317454633	12.58479657635563	438.2116455150983	392.11346988552447	1001038
52.714155197143555	50	459.73803631216373	13.955668343699523	491.98716799724093	423.62223433463424	1311669
65.07645869255066	60	471.28036102350967	14.4653046417175	538.8360688624308	443.4331400721586	1645308
78.16409134864807	70	538.7462418177803	22.079523746432844	587.9829050297457	486.7477114244917	2001942
92.13994693756104	80	559.6015679229764	27.078706465613944	624.3327105214129	500.8070589569442	2378927
106.16016387939453	90	590.1643086257656	27.51461015253389	678.447856890488	526.0340428688912	2775114
121.63700890541077	100	776.220192058545	123.70744237282649	1471.433754358057	587.1480981070795	3189037
136.98082613945007	110	828.5735805258201	77.7974423415991	1098.6111535076693	676.6715957085648	3623274
153.51939249038696	120	761.2659240999899	54.298339684899005	981.1473282540591	676.9033624656466	4077330
169.30958819389343	130	787.7686881807713	88.5570039505103	1041.1110163263334	567.1163833117395	4539208
185.73351287841797	140	759.348087925029	68.66193942428845	962.7626379811782	646.783595326958	5011821
203.18221068382263	150	841.6572889255815	90.95268242071252	1146.407652124408	655.1508586143894	5496989
220.67222094535828	160	888.3095522354071	124.99462996055694	1226.583111800676	688.257269972908	5989403
238.6715075969696	170	886.3196035504444	90.05671400386962	1155.0242738510497	669.3251416798357	6497089
255.45928049087524	180	910.5778779488107	104.09326103934812	1222.663725634401	661.2189511400122	7006969
273.7637605667114	190	857.8151645006353	60.78168382075576	1034.2231876276383	708.5658884643796	7529580
292.59107780456543	200	871.3319070948683	86.6429286580325	1228.1430400424233	726.0233403771869	8057819
311.294930934906	210	885.9524292960397	74.9921850323571	1200.7359791920621	697.4755914372403	8594267
329.6922330856323	220	907.1972622972885	93.31833456904367	1230.4345595700665	709.8937271989739	9134470
349.2531895637512	230	887.1144337705528	65.77288197010678	1103.0183778693788	746.7899005789278	9678199
368.57992672920227	240	913.3058005786702	100.2563383067553	1179.1823219833652	726.830454747638	10225353
388.13414573669434	250	981.4172744282463	118.74593817323318	1245.172221464632	689.042372935317	10777228
407.58346343040466	260	999.5019681279865	106.50990667616189	1263.8097176634792	681.5690758983726	11336181
427.116916179657	270	1016.9541002176786	113.99913039944124	1285.7915565407263	795.627128641311	11901360
