Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
11.097044229507446	10	281.236617261	8.95684745753	304.754668804	265.776461085	190264
20.54092311859131	20	300.634553958	10.4368486395	322.742149026	280.115658648	422949
30.756351947784424	30	368.723694131	15.9233482948	405.403443028	328.406137043	674864
42.38142681121826	40	419.706999445	19.6781001156	461.678438614	381.64145887	970337
55.01304244995117	50	486.69322492	16.053758436	514.418906423	432.613129943	1297801
69.28779220581055	60	491.134387941	8.3834189995	506.479259824	467.07721513	1651762
84.32031321525574	70	551.739299852	15.0230440802	590.279344421	518.216153837	2029682
99.96855998039246	80	575.162398495	25.6370490585	639.520501541	519.484915915	2427920
116.55828285217285	90	641.27934253	52.4041684062	761.376541534	548.134353553	2848719
132.8724513053894	100	634.666756109	40.4590939972	753.574707308	540.205170313	3279339
149.6786344051361	110	667.30596127	26.2366143303	705.7604646	566.612816472	3721440
166.71903824806213	120	669.508363916	18.9423004444	713.933381341	606.979747234	4165049
184.22419357299805	130	668.282704513	26.3279278636	710.487636682	583.242100167	4618577
201.49337577819824	140	652.120048178	34.7234843493	713.308400878	565.754639102	5073623
219.65255689620972	150	681.084338033	25.9820343476	724.900186586	583.965692994	5536085
237.93678522109985	160	672.283496767	23.7954984445	705.702733054	583.240665982	6001295
256.4263768196106	170	673.52410799	26.3868895233	707.494320572	573.553605244	6471732
274.47515177726746	180	677.563343254	22.8475749905	706.333829097	580.592600905	6947167
292.584725856781	190	684.880461068	22.8039221143	724.379942151	613.95216326	7422529
311.7295205593109	200	694.440214609	25.8744894521	735.374259929	610.134901126	7903118
330.45196056365967	210	703.449663605	21.4344096032	739.214819019	640.334251404	8387694
347.8367099761963	220	700.325723108	20.0893527422	747.851690045	656.378791056	8876716
366.71881675720215	230	728.650349493	28.2837627213	774.331904884	631.58936199	9367906
384.81258153915405	240	697.494178912	28.0106741963	755.9040724	616.465068492	9862064
403.33626556396484	250	712.277584976	27.1910763558	785.054943202	649.483814904	10351403
422.5329341888428	260	746.514845778	46.8598696074	908.36008715	587.940820651	10853981
442.13841009140015	270	760.232411176	36.4660026452	872.613594786	666.076524261	11362608
461.30419087409973	280	766.255788173	46.7429588208	831.477010139	613.42092827	11873364
480.6488196849823	290	819.694757019	43.234763464	902.48088276	691.823076119	12384487
500.4425654411316	300	830.791641094	59.2781723348	948.249458573	668.090570477	12908479
520.9412503242493	310	805.637431371	52.018583401	919.465835204	647.188745836	13431612
540.7450530529022	320	783.94523096	34.8207578555	856.199132054	687.764054066	13956961
560.5757460594177	330	809.610496149	38.1290028301	908.786528678	697.476273485	14486147
579.8591351509094	340	817.872026221	62.7306230219	929.200778062	665.392089156	15013394
599.941906452179	350	836.549260911	45.12716956	953.482828257	690.423275477	15545480
620.1186156272888	360	861.218077968	54.8113209483	989.484723211	744.876670403	16086252
640.8091583251953	370	854.333046616	75.669156174	1031.78677274	662.279495218	16626554
661.6435372829437	380	840.470130126	53.1655257593	932.777990624	711.457806863	17177294
682.4611012935638	390	862.963048428	54.5052768944	983.582453379	693.037426969	17730584
702.7253592014313	400	875.603967674	56.6262141204	1054.22686739	699.429203644	18285316
724.0749390125275	410	875.561545455	89.933490636	1159.22419991	726.131145633	18845296
745.4691078662872	420	868.366804411	89.949316043	1078.738231	640.217325626	19407128
767.1006307601929	430	886.336441163	69.652360715	1048.41181088	690.108592008	19973261
788.2809281349182	440	928.548270689	83.4849538386	1150.37132304	683.148987757	20538900
809.7816486358643	450	895.954752403	76.1922615742	1078.35600893	752.361349543	21104994
830.2874565124512	460	922.179611955	75.9741891709	1148.89482567	766.137022266	21670619
849.9649748802185	470	953.851191249	92.9185462102	1112.84782773	760.951271834	22252056
871.8686997890472	480	939.069873411	106.768648929	1202.57898752	685.347014288	22835799
894.186117887497	490	922.119792605	81.4339344045	1097.25832061	671.11363451	23422494
915.2927498817444	500	966.973742941	88.4951838307	1246.55680232	765.576800879	24004813
937.4911074638367	510	983.314014414	89.3481523547	1299.92116349	743.912319252	24597780
960.0082068443298	520	967.186315974	76.7847074747	1163.86358449	767.590013564	25188484
981.8312578201294	530	977.828757845	115.009466016	1334.80729155	753.296786213	25778827
1004.8098342418671	540	1008.31237331	91.6738807605	1214.68506714	780.291088892	26381693
1027.7614016532898	550	962.037773571	71.7355766175	1132.76720204	779.121234403	26988938
1051.137906551361	560	979.409480567	92.0038689926	1238.49258398	742.57390793	27597743
1074.2910673618317	570	955.824945245	67.9278768043	1225.13873284	800.140770493	28201814
1097.158506155014	580	963.145847553	94.9469198579	1213.53509057	693.09405963	28805161
1119.5771157741547	590	966.471330714	70.6356859966	1144.17707243	773.118611821	29419370
1142.7059984207153	600	1004.25089107	85.0453879811	1187.08561405	765.719176883	30035085
1165.9720141887665	610	995.868584947	87.6977440398	1356.29467311	782.948229332	30653008
1188.5692648887634	620	992.717808951	106.36543979	1237.62713804	763.669917754	31266259
1210.3977065086365	630	990.492928589	67.5857635363	1247.0097554	840.17481568	31885081
1233.4540874958038	640	1004.91142522	73.8030412496	1284.37327477	788.543401569	32509753
1256.2662434577942	650	977.012839569	72.4767256774	1231.65766898	752.60613021	33137607
1279.2547721862793	660	1063.40046683	111.159601095	1432.45034279	923.875551046	33768272
1303.1454133987427	670	1024.22346169	74.8725343199	1230.91612408	848.389655018	34395293
1325.394297838211	680	1084.15138869	90.2294882724	1338.5151771	945.075216303	35029166
1348.198784828186	690	1056.06170906	87.4872545545	1351.9255418	819.75444119	35672932
1371.6928534507751	700	1087.75838879	78.4735687912	1368.2866585	926.049999062	36320533
1394.7940051555634	710	1103.64830371	80.1970713426	1454.83701776	959.981562011	36967332
1418.6822946071625	720	1025.26279935	105.803705409	1352.87421654	792.375834406	37611989
1442.1225531101227	730	1008.88286826	88.9020465858	1287.46489558	769.295813057	38259786
1466.0859842300415	740	1083.7169981	100.524885175	1352.38541183	814.722774384	38923175
1489.486009836197	750	1110.27717881	89.3626105121	1406.89094417	905.196883984	39583980
1514.862240076065	760	1157.04629514	115.444926019	1414.90145745	780.864294752	40252382
1539.2646539211273	770	1197.14350812	99.8473374129	1488.67969547	1013.83913036	40928076
1564.2300276756287	780	1140.98785509	110.669913679	1459.86132353	829.075732914	41619613
1589.2488286495209	790	1120.47859334	120.230672339	1345.96709323	831.745480609	42316019
1615.4960911273956	800	1190.74160645	109.190234378	1489.7510644	840.568181546	43019819
1641.7918136119843	810	1179.98786698	113.320219979	1619.82733673	873.741939355	43717218
1668.7402424812317	820	1230.49141593	108.257733967	1502.87013671	942.699982344	44432813
1695.0152523517609	830	1238.23596185	116.6298607	1545.07631834	1002.78749666	45143992
1720.786529302597	840	1169.7883787	124.118712927	1555.62636077	804.667992211	45859383
1745.9034659862518	850	1257.49521158	120.760767449	1710.20403579	958.320101312	46587729
1772.0928990840912	860	1259.14232767	105.083274746	1531.88465305	1017.89542784	47317519
1797.5777685642242	870	1325.8875467	121.459273623	1672.26106002	1073.09177234	48039802
1824.0255513191223	880	1279.91167155	96.6844161656	1561.53034648	1067.01757602	48773609
1850.6318047046661	890	1215.86196119	110.154757593	1576.52445465	935.546120596	49510756
1876.855319261551	900	1226.09487789	140.442912174	1644.53021071	831.557876971	50248567
1902.1723692417145	910	1247.08654883	94.0681549785	1566.02765871	892.280553712	50986600
1928.6521940231323	920	1220.46736268	105.5672311	1646.16407497	1002.0187962	51728105
1954.8230338096619	930	1280.37626131	116.236715275	1538.82606154	1004.92919771	52479372
1982.002954006195	940	1324.93226631	101.766584411	1664.26451702	1065.69369869	53237306
2008.848290681839	950	1297.70250392	113.578722941	1657.34798124	926.471081239	53990219
2035.932655096054	960	1250.63287263	121.916661673	1610.85769277	826.04579993	54738654
2063.2200944423676	970	1328.46637316	126.835920501	1658.45997191	1095.67077887	55490445
2091.016035079956	980	1289.62278196	129.392310665	1716.4942263	923.646811419	56255825
2117.2687108516693	990	1342.17713076	110.875599442	1616.88259053	1030.52205698	57016932
2145.438346385956	1000	1337.28992349	97.4657001493	1615.06700954	1079.32713584	57787258
2171.5298357009888	1010	1337.88146975	97.3294916389	1659.78839594	1042.54099131	58565411
2196.1830892562866	1020	1268.26984629	98.372438298	1507.34391549	1059.12333997	59339227
2223.7160518169403	1030	1343.85564056	130.411918381	1712.39283212	1057.52282209	60132894
2250.3383708000183	1040	1357.74751866	136.062120289	1781.54949652	1078.02035342	60936743
2278.324606657028	1050	1328.39955179	128.67872454	1634.89053915	1057.59297714	61739351
2305.948878765106	1060	1416.36479455	131.26983924	1733.31165803	1083.6147383	62545757
2332.9525332450867	1070	1397.18494099	123.745129824	1827.02675878	1048.11734594	63345091
2359.236494779587	1080	1323.15671641	139.138549916	1832.1389319	691.597914363	64138400
2387.400074005127	1090	1394.93621303	146.841258983	1921.93239526	1076.32472659	64959855
2415.4823620319366	1100	1409.86709627	124.424538906	1676.03405045	1074.09403718	65786179
2444.9204466342926	1110	1440.20715887	153.662229872	1881.62323266	1095.78278865	66614630
2474.0209362506866	1120	1479.7184887	180.181786287	1988.39876619	1045.21734615	67439711
2503.8421783447266	1130	1494.32108327	203.135903183	2513.35003175	1143.34488477	68291116
2532.950788497925	1140	1600.14919371	224.515828269	2262.28858294	1163.85235426	69136992
2560.8612456321716	1150	1644.5148918	262.037610892	2247.85356181	1008.68762757	69974494
2588.4163496494293	1160	1511.95390002	159.822136773	2020.72202393	1153.125665	70809853
2617.4740767478943	1170	1447.08040728	162.824910011	2223.11899537	908.172787172	71641415
2645.814756631851	1180	1543.5957212	226.94183091	2585.35297827	1138.77583052	72481814
2674.7040786743164	1190	1476.79420345	166.797584365	1905.94181689	1140.6770172	73319840
2703.8369574546814	1200	1586.72309916	208.263210581	2246.16904311	943.260272639	74180821
2733.3804636001587	1210	1615.34778073	253.740261233	2640.29222951	1015.48397339	75036059
2763.283727169037	1220	1553.88194942	220.694336525	2075.14508625	998.509851172	75893277
2792.20507478714	1230	1631.51867729	249.928286861	2250.55575655	925.580259445	76757038
2820.886430978775	1240	1398.59757784	129.403715539	1909.02235878	1078.45738196	77621066
2849.0272080898285	1250	1660.52580806	296.561850814	2800.56002444	1146.6683615	78487715
2877.4584023952484	1260	1550.4906777	184.381872805	2248.93123997	1054.52121896	79367148
2906.492320537567	1270	1470.35107564	181.092518421	1992.1110239	1112.4330295	80244144
2937.999406814575	1280	1621.71678772	181.245396135	2019.01369857	1253.48466107	81139241
2969.539209842682	1290	1638.47257507	202.48101671	2325.96296823	1278.89488282	82039290
3001.4333243370056	1300	1674.99137235	212.246966726	2333.00022117	1004.87530742	82966526
3034.2396743297577	1310	1782.60314746	280.531692755	2514.95433995	1265.8135095	83908275
3066.525568008423	1320	1752.18896833	210.235554592	2312.50935434	1280.4895426	84864604
3097.094159603119	1330	1871.62760035	252.564723809	2445.14090497	1100.30790323	85828434
3131.4962108135223	1340	1809.89663444	283.696511606	2363.94548748	981.496703171	86795715
