Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
10.73672604560852	10	288.743603309	15.8535901202	324.868879563	262.914417385	184579
19.579083681106567	20	307.266451092	6.89169013912	321.95718058	292.038460441	409901
29.181718111038208	30	357.784674412	14.1254331289	390.669757992	330.474676615	662307
39.018264293670654	40	361.417217373	8.8532086761	377.674683849	342.728076896	927428
49.838338136672974	50	412.941732009	7.76480183794	443.952149358	401.164541686	1210213
61.24216604232788	60	546.865518685	21.3096607614	609.165212822	491.455504429	1523097
74.54770994186401	70	582.415359764	28.4395650259	636.428047798	509.537861182	1882421
87.9666440486908	80	597.651412472	25.3120339414	644.577987262	538.653842545	2272332
102.61951661109924	90	614.303197239	33.6736322503	709.217092888	544.160978484	2678944
117.15645384788513	100	638.82745105	42.0169420546	727.323427919	575.610986613	3091004
131.66338753700256	110	603.614812009	36.6707690704	718.226772677	537.965639023	3505244
146.96506786346436	120	614.149524227	32.6593013153	703.970433489	544.363588947	3924319
160.9131052494049	130	664.317607052	46.0303065259	805.811796673	575.413646663	4350110
175.9148678779602	140	681.444772503	49.0709362421	809.842551419	561.966949383	4782924
190.46856689453125	150	678.853743868	33.6777344123	766.94458126	605.058710164	5218394
206.06038212776184	160	671.516208134	36.7125233895	757.646259192	603.592459579	5658463
221.65965509414673	170	688.900225055	56.6350236808	821.297959178	591.649962648	6100886
237.25743508338928	180	696.157257601	53.1600784752	812.208297648	534.329704731	6550143
252.17708230018616	190	703.865222238	31.2862818101	803.469964888	631.183671029	7002028
268.0490732192993	200	713.225737971	34.359494048	789.430535942	633.702386464	7459092
284.1643421649933	210	756.22364238	34.0897779806	851.785709352	690.620877582	7925132
300.42344856262207	220	767.113520679	31.0043658736	836.796832873	674.640076853	8401800
317.03174591064453	230	753.371850542	36.3057411124	819.532668175	632.200281749	8883687
334.0713496208191	240	743.253244664	35.2183600317	829.529702571	619.361984302	9368509
350.73949694633484	250	808.743665889	32.1467411786	871.420983428	722.284360145	9856882
368.1387519836426	260	787.619253301	30.8828213074	844.131770189	707.67222053	10354426
385.7374918460846	270	821.903232811	34.7764308402	880.548757187	727.424150852	10851251
402.37921142578125	280	836.26732958	33.0757837186	884.3616866	723.108359091	11349301
420.00197172164917	290	840.34700075	29.9043788178	898.202676119	708.87475453	11861573
